gem_id,url_name,hero,card,copies
71772324,pro-tour-london,"Aurora, Shooting Star",Snag,0
71772324,pro-tour-london,"Aurora, Shooting Star",Snapdragon Scalers,1
71772324,pro-tour-london,"Aurora, Shooting Star",Snatch,3
71772324,pro-tour-london,"Aurora, Shooting Star",Spark Spray,0
71772324,pro-tour-london,"Aurora, Shooting Star",Spell Fray Tiara,0
71772324,pro-tour-london,"Aurora, Shooting Star",Standing Order,0
71772324,pro-tour-london,"Aurora, Shooting Star",Star Fall,1
71772324,pro-tour-london,"Aurora, Shooting Star",Static Shock,2
71772324,pro-tour-london,"Aurora, Shooting Star",That All You Got?,0
71772324,pro-tour-london,"Aurora, Shooting Star",Trip the Light Fantastic,0
71772324,pro-tour-london,"Aurora, Shooting Star",Vaporize||Shock,0
71772324,pro-tour-london,"Aurora, Shooting Star",Warmonger's Diplomacy,2
71772324,pro-tour-london,"Aurora, Shooting Star",Written in the Stars,3
71772324,pro-tour-london,"Aurora, Shooting Star",Zap Clappers,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry","10,000 Year Reunion",3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",A Drop in the Ocean,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Amnesia,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Astral Etchings,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Balance of Justice,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Battlefront Bastion,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Big Blue Sky,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Blade Beckoner Gauntlets,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Calming Breeze,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Calming Cloak,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Calming Gesture,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Censor,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Coalescence Mirage,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Command and Conquer,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Cosmic Awakening,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry","Cosmo, Scroll of Ancestral Tapestry",1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Crown of Reflection,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Cut Through the Facade,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Dissolve Reality,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Down and Dirty,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Enigma Chimera,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Enlightened Strike,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Erase Face,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Essence of Ancestry: Body,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Essence of Ancestry: Mind,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Fate Foreseen,2
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Flicker Trick,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Fyendal's Spring Tunic,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Haze Bending,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Homage to Ancestors,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Iris of Reality,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Levels of Enlightenment,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Mage Master Boots,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Manifestation of Miragai,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Meridian Pathway,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Miraging Metamorph,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Moon Chakra,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Nullrune Boots,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Nullrune Hood,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Oasis Respite,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Pass Over,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Path Well Traveled,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Phantasmaclasm,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Phantasmal Footsteps,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Phantasmal Symbiosis,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Preserve Tradition,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Put in Context,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Quickdodge Flexors,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Rage Specter,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Reality Refractor,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Restless Coalescence,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Ripple Away,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry","Rising Sun, Setting Moon",1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Sacred Art: Immortal Lunar Shrine,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Scar for a Scar,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Second Tenet of Chi: Tide,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Second Tenet of Chi: Wind,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Shelter from the Storm,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Sift,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Silent Stilettos,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Sink Below,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Snag,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Spears of Surreality,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Spectral Manifestations,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Spectral Prowler,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Spectral Rider,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Stir the Pot,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Stonewall Gauntlet,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",That All You Got?,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",The Grain that Tips the Scale,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",The Weakest Link,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",This Round's on Me,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Traverse the Universe,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Truce,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Unravel Aggression,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Uphold Tradition,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Waning Vengeance,0
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Warmonger's Diplomacy,3
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Waves of Aqua Marine,1
47172815,pro-tour-london,"Enigma, Ledger of Ancestry",Waxing Specter,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Amethyst Tiara,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Amplify the Arknight,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Arcane Lantern,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Arcane Seeds||Life,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Arcanic Crackle,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Autumn's Touch,2
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Autumn's Touch,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Barkskin of the Millennium Tree,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Battlefront Bastion,2
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Blessing of Occult,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Bloodied Oval,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Bramble Spark,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Cadaverous Tilling,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Canopy Shelter,2
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Channel Mount Heroic,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Channel the Millennium Tree,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Command and Conquer,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Condemn to Slaughter,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Count Your Blessings,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Crown of Dichotomy,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Deadwood Dirge,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Dread Scythe,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Dread Triptych,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Dyadic Carapace,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Earth Form,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Enlightened Strike,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Evergreen,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Face Purgatory,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Fate Foreseen,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Felling of the Crown,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Flourish,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Fruits of the Forest,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Fyendal's Spring Tunic,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Germinate,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Grasp of the Arknight,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Haunting Rendition,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Imperial Warhorn,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Looming Doom,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Malefic Incantation,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Ninth Blade of the Blood Oath,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Nullrune Boots,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Nullrune Hood,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Oasis Respite,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Oath of the Arknight,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Plow Under,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Plume of Evergrowth,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Poison the Well,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Pummel,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Quickdodge Flexors,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Read the Runes,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Reaping Blade,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Reduce to Runechant,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Remembrance,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Ripple Away,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Rites of Replenishment,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Rootbound Carapace,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Rootbound Carapace,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Runeblood Barrier,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Runeblood Incantation,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Runerager Swarm,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Runic Reclamation,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Scar for a Scar,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Scepter of Pain,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Seeds of Tomorrow,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Shelter from the Storm,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Sigil of Earth,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Sigil of Solace,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Sink Below,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Snag,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Snapdragon Scalers,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Sonata Galaxia,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Sow Tomorrow,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Splintering Deadwood,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Summer's Fall,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Summer's Fall,1
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Swarming Gloomveil,3
25531921,pro-tour-london,"Florian, Rotwood Harbinger",That All You Got?,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",The Weakest Link,2
25531921,pro-tour-london,"Florian, Rotwood Harbinger",This Round's on Me,2
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Thistle Bloom||Life,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Tome of Harvests,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Trot Along,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Truce,2
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Vexing Quillhand,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Warmonger's Diplomacy,0
25531921,pro-tour-london,"Florian, Rotwood Harbinger",Well Grounded,1
65273658,pro-tour-london,Dash I/O,Achilles Accelerator,1
65273658,pro-tour-london,Dash I/O,Adaptive Plating,1
65273658,pro-tour-london,Dash I/O,Backup Protocol: BLU,0
65273658,pro-tour-london,Dash I/O,Backup Protocol: RED,2
65273658,pro-tour-london,Dash I/O,Bios Update,0
65273658,pro-tour-london,Dash I/O,Boom Grenade,3
65273658,pro-tour-london,Dash I/O,Boom Grenade,3
65273658,pro-tour-london,Dash I/O,Bracers of Belief,0
65273658,pro-tour-london,Dash I/O,Cerebellum Processor,3
65273658,pro-tour-london,Dash I/O,Convection Amplifier,0
65273658,pro-tour-london,Dash I/O,Crown of Providence,1
65273658,pro-tour-london,Dash I/O,Dissolving Shield,0
65273658,pro-tour-london,Dash I/O,Expedite,2
65273658,pro-tour-london,Dash I/O,Fast and Furious,3
65273658,pro-tour-london,Dash I/O,Fender Bender,0
65273658,pro-tour-london,Dash I/O,Goliath Gauntlet,1
65273658,pro-tour-london,Dash I/O,Hanabi Blaster,1
65273658,pro-tour-london,Dash I/O,Heavy Industry Gear Shift,0
65273658,pro-tour-london,Dash I/O,Heist,2
65273658,pro-tour-london,Dash I/O,Hyper Scrapper,0
65273658,pro-tour-london,Dash I/O,Master Cog,1
65273658,pro-tour-london,Dash I/O,Maximum Velocity,3
65273658,pro-tour-london,Dash I/O,MetEx,0
65273658,pro-tour-london,Dash I/O,Misfire Dampener,1
65273658,pro-tour-london,Dash I/O,Null Time Zone,2
65273658,pro-tour-london,Dash I/O,Optekal Monocle,0
65273658,pro-tour-london,Dash I/O,Out Pace,0
65273658,pro-tour-london,Dash I/O,Penetration Script,2
65273658,pro-tour-london,Dash I/O,Prismatic Lens,0
65273658,pro-tour-london,Dash I/O,Pulsewave Harpoon,3
65273658,pro-tour-london,Dash I/O,Signal Jammer,0
65273658,pro-tour-london,Dash I/O,Spark of Genius,3
65273658,pro-tour-london,Dash I/O,Sprocket Rocket,3
65273658,pro-tour-london,Dash I/O,Symbiosis Shot,1
65273658,pro-tour-london,Dash I/O,T-Bone,3
65273658,pro-tour-london,Dash I/O,T-Bone,3
65273658,pro-tour-london,Dash I/O,Teklo Core,3
65273658,pro-tour-london,Dash I/O,Teklo Foundry Heart,1
65273658,pro-tour-london,Dash I/O,Teklo Pounder,0
65273658,pro-tour-london,Dash I/O,Throttle,3
65273658,pro-tour-london,Dash I/O,Throttle,3
65273658,pro-tour-london,Dash I/O,Twin Drive,3
65273658,pro-tour-london,Dash I/O,Viziertronic Model i,1
65273658,pro-tour-london,Dash I/O,Zero to Sixty,3
65273658,pro-tour-london,Dash I/O,Zero to Sixty,3
65273658,pro-tour-london,Dash I/O,Zero to Sixty,3
65273658,pro-tour-london,Dash I/O,Zipper Hit,3
65273658,pro-tour-london,Dash I/O,Zipper Hit,3
65273658,pro-tour-london,Dash I/O,Zipper Hit,3
81492371,pro-tour-london,"Aurora, Shooting Star",Aether Ironweave,0
81492371,pro-tour-london,"Aurora, Shooting Star",Arc Lightning,3
81492371,pro-tour-london,"Aurora, Shooting Star",Arcanic Shockwave,1
81492371,pro-tour-london,"Aurora, Shooting Star",Arcanite Fortress,0
81492371,pro-tour-london,"Aurora, Shooting Star",Arcanite Skullcap,0
81492371,pro-tour-london,"Aurora, Shooting Star",Balance of Justice,1
81492371,pro-tour-london,"Aurora, Shooting Star",Battlefront Bastion,0
81492371,pro-tour-london,"Aurora, Shooting Star",Blanch,0
81492371,pro-tour-london,"Aurora, Shooting Star",Blast to Oblivion,0
81492371,pro-tour-london,"Aurora, Shooting Star",Blink,0
81492371,pro-tour-london,"Aurora, Shooting Star",Burn Up||Shock,3
81492371,pro-tour-london,"Aurora, Shooting Star",Chains of Eminence,0
81492371,pro-tour-london,"Aurora, Shooting Star",Channel Lightning Valley,3
81492371,pro-tour-london,"Aurora, Shooting Star",Command and Conquer,0
81492371,pro-tour-london,"Aurora, Shooting Star",Crown of Dominion,0
81492371,pro-tour-london,"Aurora, Shooting Star",Crown of Providence,1
81492371,pro-tour-london,"Aurora, Shooting Star",Current Funnel,3
81492371,pro-tour-london,"Aurora, Shooting Star",Down and Dirty,0
81492371,pro-tour-london,"Aurora, Shooting Star",Dyadic Carapace,1
81492371,pro-tour-london,"Aurora, Shooting Star",Electromagnetic Somersault,3
81492371,pro-tour-london,"Aurora, Shooting Star",Electrostatic Discharge,3
81492371,pro-tour-london,"Aurora, Shooting Star",Enlightened Strike,3
81492371,pro-tour-london,"Aurora, Shooting Star",Entwine Lightning,3
81492371,pro-tour-london,"Aurora, Shooting Star",Exude Confidence,3
81492371,pro-tour-london,"Aurora, Shooting Star",Face Purgatory,0
81492371,pro-tour-london,"Aurora, Shooting Star",Flashfreeze,0
81492371,pro-tour-london,"Aurora, Shooting Star",Flicker Wisp,2
81492371,pro-tour-london,"Aurora, Shooting Star",Flittering Charge,3
81492371,pro-tour-london,"Aurora, Shooting Star",Fry,0
81492371,pro-tour-london,"Aurora, Shooting Star",Fyendal's Spring Tunic,1
81492371,pro-tour-london,"Aurora, Shooting Star",Gone in a Flash,3
81492371,pro-tour-london,"Aurora, Shooting Star",Grasp of the Arknight,1
81492371,pro-tour-london,"Aurora, Shooting Star",Heaven's Claws,0
81492371,pro-tour-london,"Aurora, Shooting Star",Lightning Greaves,1
81492371,pro-tour-london,"Aurora, Shooting Star",Lightning Press,3
81492371,pro-tour-london,"Aurora, Shooting Star",Lightning Surge,2
81492371,pro-tour-london,"Aurora, Shooting Star",Malefic Incantation,0
81492371,pro-tour-london,"Aurora, Shooting Star",Nasty Surprise,0
81492371,pro-tour-london,"Aurora, Shooting Star",Ninth Blade of the Blood Oath,0
81492371,pro-tour-london,"Aurora, Shooting Star",Poison the Well,2
81492371,pro-tour-london,"Aurora, Shooting Star",Ravenous Rabble,3
81492371,pro-tour-london,"Aurora, Shooting Star",Reaping Blade,0
81492371,pro-tour-london,"Aurora, Shooting Star",Remembrance,0
81492371,pro-tour-london,"Aurora, Shooting Star",Scar for a Scar,2
81492371,pro-tour-london,"Aurora, Shooting Star",Second Strike,2
81492371,pro-tour-london,"Aurora, Shooting Star",Shelter from the Storm,3
81492371,pro-tour-london,"Aurora, Shooting Star",Shock Charmers,1
81492371,pro-tour-london,"Aurora, Shooting Star",Shock Frock,0
81492371,pro-tour-london,"Aurora, Shooting Star",Sigil of Lightning,0
81492371,pro-tour-london,"Aurora, Shooting Star",Sigil of Solace,0
81492371,pro-tour-london,"Aurora, Shooting Star",Sigil of Suffering,3
81492371,pro-tour-london,"Aurora, Shooting Star",Sink Below,0
81492371,pro-tour-london,"Aurora, Shooting Star",Sizzle,0
81492371,pro-tour-london,"Aurora, Shooting Star",Skyward Serenade,3
81492371,pro-tour-london,"Aurora, Shooting Star",Skyzyk,3
81492371,pro-tour-london,"Aurora, Shooting Star",Snag,0
81492371,pro-tour-london,"Aurora, Shooting Star",Snapdragon Scalers,1
81492371,pro-tour-london,"Aurora, Shooting Star",Snatch,3
81492371,pro-tour-london,"Aurora, Shooting Star",Spark Spray,0
81492371,pro-tour-london,"Aurora, Shooting Star",Spell Fray Tiara,0
81492371,pro-tour-london,"Aurora, Shooting Star",Standing Order,0
81492371,pro-tour-london,"Aurora, Shooting Star",Star Fall,1
81492371,pro-tour-london,"Aurora, Shooting Star",Static Shock,3
81492371,pro-tour-london,"Aurora, Shooting Star",That All You Got?,0
81492371,pro-tour-london,"Aurora, Shooting Star",Trip the Light Fantastic,0
81492371,pro-tour-london,"Aurora, Shooting Star",Vaporize||Shock,0
81492371,pro-tour-london,"Aurora, Shooting Star",Warmonger's Diplomacy,0
81492371,pro-tour-london,"Aurora, Shooting Star",Written in the Stars,3
81492371,pro-tour-london,"Aurora, Shooting Star",Zap Clappers,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",A Drop in the Ocean,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Ancestral Harmony,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Aspect of Tiger: Body,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Biting Breeze,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Blanch,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Breed Anger,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Burdens of the Past,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Censor,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Chase the Tail,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Command and Conquer,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Cosmic Awakening,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Down and Dirty,2
94726641,pro-tour-london,"Zen, Tamer of Purpose",Enlightened Strike,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Erase Face,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",First Tenet of Chi: Moon,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Flic Flak,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Fluster Fist,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Growl,2
94726641,pro-tour-london,"Zen, Tamer of Purpose",Gustwave of the Second Wind,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Harmony of the Hunt,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Homage to Ancestors,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Hundred Winds,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Hundred Winds,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Levels of Enlightenment,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Mask of the Pouncing Lynx,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Maul,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Mauling Qi,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Nullrune Gloves,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Nullrune Hood,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Pass Over,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Path Well Traveled,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Poison the Well,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Pouncing Paws,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Pouncing Qi,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Pouncing Qi,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Preserve Tradition,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Qi Unleashed,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Qi Unleashed,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Quickdodge Flexors,1
94726641,pro-tour-london,"Zen, Tamer of Purpose","Rising Sun, Setting Moon",1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Sacred Art: Jade Tiger Domain,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Seduce Secrets,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Shelter from the Storm,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Sink Below,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Snag,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Sound the Alarm,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Spinning Wheel Kick,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Stir the Pot,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",The Grain that Tips the Scale,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",The Weakest Link,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",This Round's on Me,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Tide Flippers,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Tiger Eye Reflex,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Tiger Form Incantation,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Tiger Stripe Shuko,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Tiger Swipe,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Tiger Taming Khakkara,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Traverse the Universe,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Twelve Petal Kāṣāya,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Warmonger's Diplomacy,1
94726641,pro-tour-london,"Zen, Tamer of Purpose",Wax Off,0
94726641,pro-tour-london,"Zen, Tamer of Purpose",Wax On,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Wind Chakra,3
94726641,pro-tour-london,"Zen, Tamer of Purpose",Winds of Eternity,1
37549179,pro-tour-london,"Enigma, Ledger of Ancestry","10,000 Year Reunion",3
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",A Drop in the Ocean,1
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Amnesia,0
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Astral Etchings,3
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Balance of Justice,0
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Battlefront Bastion,0
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Big Blue Sky,0
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Blade Beckoner Gauntlets,0
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Calming Breeze,0
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Calming Cloak,0
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Calming Gesture,1
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Censor,0
37549179,pro-tour-london,"Enigma, Ledger of Ancestry",Coalescence Mirage,0
