url_name,round,gem_id,hero,opponent,outcome,table_id
battle-hardened-lucerne-2025,5,78844547,"Oscilio, Constella Intelligence","Oscilio, Constella Intelligence",1,59
battle-hardened-lucerne-2025,5,78844547,"Oscilio, Constella Intelligence","Oscilio, Constella Intelligence",1,59
battle-hardened-lucerne-2025,5,24189837,"Oscilio, Constella Intelligence","Oscilio, Constella Intelligence",0,59
battle-hardened-lucerne-2025,5,24189837,"Oscilio, Constella Intelligence","Oscilio, Constella Intelligence",0,59
battle-hardened-lucerne-2025,5,24189837,"Oscilio, Constella Intelligence","Oscilio, Constella Intelligence",0,59
battle-hardened-lucerne-2025,5,26979662,"Cindra, Dracai of Retribution",Jarl Vetreiði,0,60
battle-hardened-lucerne-2025,5,26979662,"Cindra, Dracai of Retribution",Jarl Vetreiði,0,60
battle-hardened-lucerne-2025,5,26979662,"Cindra, Dracai of Retribution",Jarl Vetreiði,0,60
battle-hardened-lucerne-2025,5,87743199,Jarl Vetreiði,"Cindra, Dracai of Retribution",1,60
battle-hardened-lucerne-2025,5,87743199,Jarl Vetreiði,"Cindra, Dracai of Retribution",1,60
battle-hardened-lucerne-2025,5,87743199,Jarl Vetreiði,"Cindra, Dracai of Retribution",1,60
battle-hardened-lucerne-2025,5,69118899,"Verdance, Thorn of the Rose","Gravy Bones, Shipwrecked Looter",1,61
battle-hardened-lucerne-2025,5,69118899,"Verdance, Thorn of the Rose","Gravy Bones, Shipwrecked Looter",1,61
battle-hardened-lucerne-2025,5,69118899,"Verdance, Thorn of the Rose","Gravy Bones, Shipwrecked Looter",1,61
battle-hardened-lucerne-2025,5,84936665,"Gravy Bones, Shipwrecked Looter","Verdance, Thorn of the Rose",0,61
battle-hardened-lucerne-2025,5,84936665,"Gravy Bones, Shipwrecked Looter","Verdance, Thorn of the Rose",0,61
battle-hardened-lucerne-2025,5,84936665,"Gravy Bones, Shipwrecked Looter","Verdance, Thorn of the Rose",0,61
battle-hardened-lucerne-2025,5,76478639,"Verdance, Thorn of the Rose","Gravy Bones, Shipwrecked Looter",0,62
battle-hardened-lucerne-2025,5,76478639,"Verdance, Thorn of the Rose","Gravy Bones, Shipwrecked Looter",0,62
battle-hardened-lucerne-2025,5,76478639,"Verdance, Thorn of the Rose","Gravy Bones, Shipwrecked Looter",0,62
battle-hardened-lucerne-2025,5,37873831,"Gravy Bones, Shipwrecked Looter","Verdance, Thorn of the Rose",1,62
battle-hardened-lucerne-2025,5,37873831,"Gravy Bones, Shipwrecked Looter","Verdance, Thorn of the Rose",1,62
battle-hardened-lucerne-2025,5,37873831,"Gravy Bones, Shipwrecked Looter","Verdance, Thorn of the Rose",1,62
battle-hardened-lucerne-2025,5,57421669,"Florian, Rotwood Harbinger","Ira, Scarlet Revenger",0,63
battle-hardened-lucerne-2025,5,57421669,"Florian, Rotwood Harbinger","Ira, Scarlet Revenger",0,63
battle-hardened-lucerne-2025,5,57421669,"Florian, Rotwood Harbinger","Ira, Scarlet Revenger",0,63
battle-hardened-lucerne-2025,5,79887691,"Ira, Scarlet Revenger","Florian, Rotwood Harbinger",1,63
battle-hardened-lucerne-2025,5,79887691,"Ira, Scarlet Revenger","Florian, Rotwood Harbinger",1,63
battle-hardened-lucerne-2025,5,79887691,"Ira, Scarlet Revenger","Florian, Rotwood Harbinger",1,63
battle-hardened-lucerne-2025,5,13564227,"Oscilio, Constella Intelligence","Arakni, 5L!p3d 7hRu 7h3 cR4X",1,64
battle-hardened-lucerne-2025,5,13564227,"Oscilio, Constella Intelligence","Arakni, 5L!p3d 7hRu 7h3 cR4X",1,64
battle-hardened-lucerne-2025,5,13564227,"Oscilio, Constella Intelligence","Arakni, 5L!p3d 7hRu 7h3 cR4X",1,64
battle-hardened-lucerne-2025,5,89652654,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Oscilio, Constella Intelligence",0,64
battle-hardened-lucerne-2025,5,89652654,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Oscilio, Constella Intelligence",0,64
battle-hardened-lucerne-2025,5,89652654,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Oscilio, Constella Intelligence",0,64
battle-hardened-lucerne-2025,5,63277324,"Ira, Scarlet Revenger","Arakni, 5L!p3d 7hRu 7h3 cR4X",0,65
battle-hardened-lucerne-2025,5,63277324,"Ira, Scarlet Revenger","Arakni, 5L!p3d 7hRu 7h3 cR4X",0,65
battle-hardened-lucerne-2025,5,63277324,"Ira, Scarlet Revenger","Arakni, 5L!p3d 7hRu 7h3 cR4X",0,65
battle-hardened-lucerne-2025,5,45158923,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Ira, Scarlet Revenger",1,65
battle-hardened-lucerne-2025,5,45158923,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Ira, Scarlet Revenger",1,65
battle-hardened-lucerne-2025,5,45158923,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Ira, Scarlet Revenger",1,65
battle-hardened-lucerne-2025,5,46958411,Jarl Vetreiði,"Cindra, Dracai of Retribution",1,66
battle-hardened-lucerne-2025,5,46958411,Jarl Vetreiði,"Cindra, Dracai of Retribution",1,66
battle-hardened-lucerne-2025,5,46958411,Jarl Vetreiði,"Cindra, Dracai of Retribution",1,66
battle-hardened-lucerne-2025,5,39713346,"Cindra, Dracai of Retribution",Jarl Vetreiði,0,66
battle-hardened-lucerne-2025,5,39713346,"Cindra, Dracai of Retribution",Jarl Vetreiði,0,66
battle-hardened-lucerne-2025,5,39713346,"Cindra, Dracai of Retribution",Jarl Vetreiði,0,66
battle-hardened-lucerne-2025,5,18135535,"Ira, Scarlet Revenger","Ira, Scarlet Revenger",1,67
battle-hardened-lucerne-2025,5,18135535,"Ira, Scarlet Revenger","Ira, Scarlet Revenger",1,67
battle-hardened-lucerne-2025,5,18135535,"Ira, Scarlet Revenger","Ira, Scarlet Revenger",1,67
battle-hardened-lucerne-2025,5,19983265,"Ira, Scarlet Revenger","Ira, Scarlet Revenger",0,67
battle-hardened-lucerne-2025,5,19983265,"Ira, Scarlet Revenger","Ira, Scarlet Revenger",0,67
battle-hardened-lucerne-2025,5,19983265,"Ira, Scarlet Revenger","Ira, Scarlet Revenger",0,67
battle-hardened-lucerne-2025,5,37922496,"Gravy Bones, Shipwrecked Looter","Vynnset, Iron Maiden",0,68
battle-hardened-lucerne-2025,5,37922496,"Gravy Bones, Shipwrecked Looter","Vynnset, Iron Maiden",0,68
battle-hardened-lucerne-2025,5,37922496,"Gravy Bones, Shipwrecked Looter","Vynnset, Iron Maiden",0,68
battle-hardened-lucerne-2025,5,55996332,"Vynnset, Iron Maiden","Gravy Bones, Shipwrecked Looter",1,68
battle-hardened-lucerne-2025,5,55996332,"Vynnset, Iron Maiden","Gravy Bones, Shipwrecked Looter",1,68
battle-hardened-lucerne-2025,5,55996332,"Vynnset, Iron Maiden","Gravy Bones, Shipwrecked Looter",1,68
battle-hardened-lucerne-2025,5,75431368,"Gravy Bones, Shipwrecked Looter","Gravy Bones, Shipwrecked Looter",1,69
battle-hardened-lucerne-2025,5,75431368,"Gravy Bones, Shipwrecked Looter","Gravy Bones, Shipwrecked Looter",1,69
battle-hardened-lucerne-2025,5,75431368,"Gravy Bones, Shipwrecked Looter","Gravy Bones, Shipwrecked Looter",1,69
battle-hardened-lucerne-2025,5,55742422,"Gravy Bones, Shipwrecked Looter","Gravy Bones, Shipwrecked Looter",0,69
battle-hardened-lucerne-2025,5,55742422,"Gravy Bones, Shipwrecked Looter","Gravy Bones, Shipwrecked Looter",0,69
battle-hardened-lucerne-2025,5,55742422,"Gravy Bones, Shipwrecked Looter","Gravy Bones, Shipwrecked Looter",0,69
battle-hardened-lucerne-2025,5,72579217,"Oscilio, Constella Intelligence","Cindra, Dracai of Retribution",1,70
battle-hardened-lucerne-2025,5,72579217,"Oscilio, Constella Intelligence","Cindra, Dracai of Retribution",1,70
battle-hardened-lucerne-2025,5,72579217,"Oscilio, Constella Intelligence","Cindra, Dracai of Retribution",1,70
battle-hardened-lucerne-2025,5,54291163,"Cindra, Dracai of Retribution","Oscilio, Constella Intelligence",0,70
battle-hardened-lucerne-2025,5,54291163,"Cindra, Dracai of Retribution","Oscilio, Constella Intelligence",0,70
battle-hardened-lucerne-2025,5,54291163,"Cindra, Dracai of Retribution","Oscilio, Constella Intelligence",0,70
battle-hardened-lucerne-2025,5,33493644,"Kayo, Armed and Dangerous","Gravy Bones, Shipwrecked Looter",0,71
battle-hardened-lucerne-2025,5,33493644,"Kayo, Armed and Dangerous","Gravy Bones, Shipwrecked Looter",0,71
battle-hardened-lucerne-2025,5,33493644,"Kayo, Armed and Dangerous","Gravy Bones, Shipwrecked Looter",0,71
battle-hardened-lucerne-2025,5,64668954,"Gravy Bones, Shipwrecked Looter","Kayo, Armed and Dangerous",1,71
battle-hardened-lucerne-2025,5,64668954,"Gravy Bones, Shipwrecked Looter","Kayo, Armed and Dangerous",1,71
battle-hardened-lucerne-2025,5,64668954,"Gravy Bones, Shipwrecked Looter","Kayo, Armed and Dangerous",1,71
battle-hardened-lucerne-2025,5,89916114,Dash I/O,"Arakni, 5L!p3d 7hRu 7h3 cR4X",1,72
battle-hardened-lucerne-2025,5,89916114,Dash I/O,"Arakni, 5L!p3d 7hRu 7h3 cR4X",1,72
battle-hardened-lucerne-2025,5,89916114,Dash I/O,"Arakni, 5L!p3d 7hRu 7h3 cR4X",1,72
battle-hardened-lucerne-2025,5,89213328,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Dash I/O,0,72
battle-hardened-lucerne-2025,5,89213328,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Dash I/O,0,72
battle-hardened-lucerne-2025,5,89213328,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Dash I/O,0,72
battle-hardened-lucerne-2025,5,71735621,"Ira, Scarlet Revenger","Gravy Bones, Shipwrecked Looter",1,73
battle-hardened-lucerne-2025,5,71735621,"Ira, Scarlet Revenger","Gravy Bones, Shipwrecked Looter",1,73
battle-hardened-lucerne-2025,5,71735621,"Ira, Scarlet Revenger","Gravy Bones, Shipwrecked Looter",1,73
battle-hardened-lucerne-2025,5,42177829,"Gravy Bones, Shipwrecked Looter","Ira, Scarlet Revenger",0,73
battle-hardened-lucerne-2025,5,42177829,"Gravy Bones, Shipwrecked Looter","Ira, Scarlet Revenger",0,73
battle-hardened-lucerne-2025,5,42177829,"Gravy Bones, Shipwrecked Looter","Ira, Scarlet Revenger",0,73
battle-hardened-lucerne-2025,5,38167858,"Oscilio, Constella Intelligence","Ira, Scarlet Revenger",0,74
battle-hardened-lucerne-2025,5,38167858,"Oscilio, Constella Intelligence","Ira, Scarlet Revenger",0,74
battle-hardened-lucerne-2025,5,38167858,"Oscilio, Constella Intelligence","Ira, Scarlet Revenger",0,74
battle-hardened-lucerne-2025,5,52766714,"Ira, Scarlet Revenger","Oscilio, Constella Intelligence",1,74
battle-hardened-lucerne-2025,5,52766714,"Ira, Scarlet Revenger","Oscilio, Constella Intelligence",1,74
battle-hardened-lucerne-2025,5,52766714,"Ira, Scarlet Revenger","Oscilio, Constella Intelligence",1,74
battle-hardened-lucerne-2025,5,57877587,"Kayo, Armed and Dangerous","Verdance, Thorn of the Rose",1,75
battle-hardened-lucerne-2025,5,57877587,"Kayo, Armed and Dangerous","Verdance, Thorn of the Rose",1,75
battle-hardened-lucerne-2025,5,57877587,"Kayo, Armed and Dangerous","Verdance, Thorn of the Rose",1,75
battle-hardened-lucerne-2025,5,99472431,"Verdance, Thorn of the Rose","Kayo, Armed and Dangerous",0,75
battle-hardened-lucerne-2025,5,99472431,"Verdance, Thorn of the Rose","Kayo, Armed and Dangerous",0,75
battle-hardened-lucerne-2025,5,99472431,"Verdance, Thorn of the Rose","Kayo, Armed and Dangerous",0,75
battle-hardened-lucerne-2025,5,21558922,"Ira, Scarlet Revenger","Cindra, Dracai of Retribution",0,76
battle-hardened-lucerne-2025,5,21558922,"Ira, Scarlet Revenger","Cindra, Dracai of Retribution",0,76
battle-hardened-lucerne-2025,5,21558922,"Ira, Scarlet Revenger","Cindra, Dracai of Retribution",0,76
battle-hardened-lucerne-2025,5,48729449,"Cindra, Dracai of Retribution","Ira, Scarlet Revenger",1,76
battle-hardened-lucerne-2025,5,48729449,"Cindra, Dracai of Retribution","Ira, Scarlet Revenger",1,76
battle-hardened-lucerne-2025,5,48729449,"Cindra, Dracai of Retribution","Ira, Scarlet Revenger",1,76
battle-hardened-lucerne-2025,5,95374148,"Vynnset, Iron Maiden",Dash I/O,0,77
battle-hardened-lucerne-2025,5,95374148,"Vynnset, Iron Maiden",Dash I/O,0,77
battle-hardened-lucerne-2025,5,95374148,"Vynnset, Iron Maiden",Dash I/O,0,77
battle-hardened-lucerne-2025,5,96366313,Dash I/O,"Vynnset, Iron Maiden",1,77
battle-hardened-lucerne-2025,5,96366313,Dash I/O,"Vynnset, Iron Maiden",1,77
battle-hardened-lucerne-2025,5,96366313,Dash I/O,"Vynnset, Iron Maiden",1,77
battle-hardened-lucerne-2025,5,38796132,"Arakni, Marionette","Cindra, Dracai of Retribution",1,78
battle-hardened-lucerne-2025,5,38796132,"Arakni, Marionette","Cindra, Dracai of Retribution",1,78
battle-hardened-lucerne-2025,5,38796132,"Arakni, Marionette","Cindra, Dracai of Retribution",1,78
battle-hardened-lucerne-2025,5,26165765,"Cindra, Dracai of Retribution","Arakni, Marionette",0,78
battle-hardened-lucerne-2025,5,26165765,"Cindra, Dracai of Retribution","Arakni, Marionette",0,78
battle-hardened-lucerne-2025,5,26165765,"Cindra, Dracai of Retribution","Arakni, Marionette",0,78
battle-hardened-lucerne-2025,5,56775619,"Gravy Bones, Shipwrecked Looter","Arakni, 5L!p3d 7hRu 7h3 cR4X",0,79
battle-hardened-lucerne-2025,5,56775619,"Gravy Bones, Shipwrecked Looter","Arakni, 5L!p3d 7hRu 7h3 cR4X",0,79
battle-hardened-lucerne-2025,5,56775619,"Gravy Bones, Shipwrecked Looter","Arakni, 5L!p3d 7hRu 7h3 cR4X",0,79
battle-hardened-lucerne-2025,5,13187531,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Gravy Bones, Shipwrecked Looter",1,79
battle-hardened-lucerne-2025,5,13187531,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Gravy Bones, Shipwrecked Looter",1,79
battle-hardened-lucerne-2025,5,13187531,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Gravy Bones, Shipwrecked Looter",1,79
battle-hardened-lucerne-2025,5,48574111,"Cindra, Dracai of Retribution",Dash I/O,1,80
battle-hardened-lucerne-2025,5,48574111,"Cindra, Dracai of Retribution",Dash I/O,1,80
battle-hardened-lucerne-2025,5,48574111,"Cindra, Dracai of Retribution",Dash I/O,1,80
battle-hardened-lucerne-2025,5,88641725,Dash I/O,"Cindra, Dracai of Retribution",0,80
battle-hardened-lucerne-2025,5,88641725,Dash I/O,"Cindra, Dracai of Retribution",0,80
battle-hardened-lucerne-2025,5,88641725,Dash I/O,"Cindra, Dracai of Retribution",0,80
battle-hardened-lucerne-2025,5,13422343,"Cindra, Dracai of Retribution",Dorinthea Ironsong,0,81
battle-hardened-lucerne-2025,5,13422343,"Cindra, Dracai of Retribution",Dorinthea Ironsong,0,81
battle-hardened-lucerne-2025,5,13422343,"Cindra, Dracai of Retribution",Dorinthea Ironsong,0,81
battle-hardened-lucerne-2025,5,82724311,Dorinthea Ironsong,"Cindra, Dracai of Retribution",1,81
battle-hardened-lucerne-2025,5,82724311,Dorinthea Ironsong,"Cindra, Dracai of Retribution",1,81
battle-hardened-lucerne-2025,5,82724311,Dorinthea Ironsong,"Cindra, Dracai of Retribution",1,81
battle-hardened-lucerne-2025,5,97319431,"Florian, Rotwood Harbinger","Cindra, Dracai of Retribution",0,82
battle-hardened-lucerne-2025,5,97319431,"Florian, Rotwood Harbinger","Cindra, Dracai of Retribution",0,82
battle-hardened-lucerne-2025,5,97319431,"Florian, Rotwood Harbinger","Cindra, Dracai of Retribution",0,82
battle-hardened-lucerne-2025,5,29735559,"Cindra, Dracai of Retribution","Florian, Rotwood Harbinger",1,82
battle-hardened-lucerne-2025,5,29735559,"Cindra, Dracai of Retribution","Florian, Rotwood Harbinger",1,82
battle-hardened-lucerne-2025,5,29735559,"Cindra, Dracai of Retribution","Florian, Rotwood Harbinger",1,82
battle-hardened-lucerne-2025,5,93592527,"Gravy Bones, Shipwrecked Looter","Bravo, Showstopper",1,83
battle-hardened-lucerne-2025,5,93592527,"Gravy Bones, Shipwrecked Looter","Bravo, Showstopper",1,83
battle-hardened-lucerne-2025,5,93592527,"Gravy Bones, Shipwrecked Looter","Bravo, Showstopper",1,83
battle-hardened-lucerne-2025,5,28341586,"Bravo, Showstopper","Gravy Bones, Shipwrecked Looter",0,83
battle-hardened-lucerne-2025,5,28341586,"Bravo, Showstopper","Gravy Bones, Shipwrecked Looter",0,83
battle-hardened-lucerne-2025,5,28341586,"Bravo, Showstopper","Gravy Bones, Shipwrecked Looter",0,83
battle-hardened-lucerne-2025,5,49385695,"Victor Goldmane, High and Mighty","Riptide, Lurker of the Deep",1,84
battle-hardened-lucerne-2025,5,49385695,"Victor Goldmane, High and Mighty","Riptide, Lurker of the Deep",1,84
battle-hardened-lucerne-2025,5,49385695,"Victor Goldmane, High and Mighty","Riptide, Lurker of the Deep",1,84
battle-hardened-lucerne-2025,5,63863144,"Riptide, Lurker of the Deep","Victor Goldmane, High and Mighty",0,84
battle-hardened-lucerne-2025,5,63863144,"Riptide, Lurker of the Deep","Victor Goldmane, High and Mighty",0,84
battle-hardened-lucerne-2025,5,63863144,"Riptide, Lurker of the Deep","Victor Goldmane, High and Mighty",0,84
battle-hardened-lucerne-2025,5,44446213,"Oscilio, Constella Intelligence","Marlynn, Treasure Hunter",0,85
battle-hardened-lucerne-2025,5,44446213,"Oscilio, Constella Intelligence","Marlynn, Treasure Hunter",0,85
battle-hardened-lucerne-2025,5,44446213,"Oscilio, Constella Intelligence","Marlynn, Treasure Hunter",0,85
battle-hardened-lucerne-2025,5,67577456,"Marlynn, Treasure Hunter","Oscilio, Constella Intelligence",1,85
battle-hardened-lucerne-2025,5,67577456,"Marlynn, Treasure Hunter","Oscilio, Constella Intelligence",1,85
battle-hardened-lucerne-2025,5,67577456,"Marlynn, Treasure Hunter","Oscilio, Constella Intelligence",1,85
battle-hardened-lucerne-2025,6,95774175,"Verdance, Thorn of the Rose","Arakni, 5L!p3d 7hRu 7h3 cR4X",0,61
battle-hardened-lucerne-2025,6,95774175,"Verdance, Thorn of the Rose","Arakni, 5L!p3d 7hRu 7h3 cR4X",0,61
battle-hardened-lucerne-2025,6,95774175,"Verdance, Thorn of the Rose","Arakni, 5L!p3d 7hRu 7h3 cR4X",0,61
battle-hardened-lucerne-2025,6,65273658,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Verdance, Thorn of the Rose",1,61
battle-hardened-lucerne-2025,6,65273658,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Verdance, Thorn of the Rose",1,61
battle-hardened-lucerne-2025,6,65273658,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Verdance, Thorn of the Rose",1,61
battle-hardened-lucerne-2025,6,10028,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Gravy Bones, Shipwrecked Looter",0,62
battle-hardened-lucerne-2025,6,10028,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Gravy Bones, Shipwrecked Looter",0,62
battle-hardened-lucerne-2025,6,10028,"Arakni, 5L!p3d 7hRu 7h3 cR4X","Gravy Bones, Shipwrecked Looter",0,62
battle-hardened-lucerne-2025,6,37873831,"Gravy Bones, Shipwrecked Looter","Arakni, 5L!p3d 7hRu 7h3 cR4X",1,62
battle-hardened-lucerne-2025,6,37873831,"Gravy Bones, Shipwrecked Looter","Arakni, 5L!p3d 7hRu 7h3 cR4X",1,62
battle-hardened-lucerne-2025,6,37873831,"Gravy Bones, Shipwrecked Looter","Arakni, 5L!p3d 7hRu 7h3 cR4X",1,62
battle-hardened-lucerne-2025,6,71386322,Dash I/O,"Verdance, Thorn of the Rose",1,63
battle-hardened-lucerne-2025,6,71386322,Dash I/O,"Verdance, Thorn of the Rose",1,63
battle-hardened-lucerne-2025,6,71386322,Dash I/O,"Verdance, Thorn of the Rose",1,63
battle-hardened-lucerne-2025,6,11125774,"Verdance, Thorn of the Rose",Dash I/O,0,63
battle-hardened-lucerne-2025,6,11125774,"Verdance, Thorn of the Rose",Dash I/O,0,63
battle-hardened-lucerne-2025,6,11125774,"Verdance, Thorn of the Rose",Dash I/O,0,63
battle-hardened-lucerne-2025,6,78195736,"Victor Goldmane, High and Mighty","Oscilio, Constella Intelligence",1,64
battle-hardened-lucerne-2025,6,78195736,"Victor Goldmane, High and Mighty","Oscilio, Constella Intelligence",1,64
battle-hardened-lucerne-2025,6,78195736,"Victor Goldmane, High and Mighty","Oscilio, Constella Intelligence",1,64
battle-hardened-lucerne-2025,6,13564227,"Oscilio, Constella Intelligence","Victor Goldmane, High and Mighty",0,64
battle-hardened-lucerne-2025,6,13564227,"Oscilio, Constella Intelligence","Victor Goldmane, High and Mighty",0,64
battle-hardened-lucerne-2025,6,13564227,"Oscilio, Constella Intelligence","Victor Goldmane, High and Mighty",0,64
battle-hardened-lucerne-2025,6,56924861,Kassai of the Golden Sand,"Gravy Bones, Shipwrecked Looter",1,65
battle-hardened-lucerne-2025,6,56924861,Kassai of the Golden Sand,"Gravy Bones, Shipwrecked Looter",1,65
battle-hardened-lucerne-2025,6,56924861,Kassai of the Golden Sand,"Gravy Bones, Shipwrecked Looter",1,65
battle-hardened-lucerne-2025,6,57246191,"Gravy Bones, Shipwrecked Looter",Kassai of the Golden Sand,0,65
battle-hardened-lucerne-2025,6,57246191,"Gravy Bones, Shipwrecked Looter",Kassai of the Golden Sand,0,65
battle-hardened-lucerne-2025,6,57246191,"Gravy Bones, Shipwrecked Looter",Kassai of the Golden Sand,0,65
battle-hardened-lucerne-2025,6,41632944,"Gravy Bones, Shipwrecked Looter","Oscilio, Constella Intelligence",1,66
battle-hardened-lucerne-2025,6,41632944,"Gravy Bones, Shipwrecked Looter","Oscilio, Constella Intelligence",1,66
battle-hardened-lucerne-2025,6,41632944,"Gravy Bones, Shipwrecked Looter","Oscilio, Constella Intelligence",1,66
battle-hardened-lucerne-2025,6,78844547,"Oscilio, Constella Intelligence","Gravy Bones, Shipwrecked Looter",0,66
battle-hardened-lucerne-2025,6,78844547,"Oscilio, Constella Intelligence","Gravy Bones, Shipwrecked Looter",0,66
battle-hardened-lucerne-2025,6,78844547,"Oscilio, Constella Intelligence","Gravy Bones, Shipwrecked Looter",0,66
battle-hardened-lucerne-2025,6,69118899,"Verdance, Thorn of the Rose","Ira, Scarlet Revenger",1,67
battle-hardened-lucerne-2025,6,69118899,"Verdance, Thorn of the Rose","Ira, Scarlet Revenger",1,67
battle-hardened-lucerne-2025,6,69118899,"Verdance, Thorn of the Rose","Ira, Scarlet Revenger",1,67
battle-hardened-lucerne-2025,6,79887691,"Ira, Scarlet Revenger","Verdance, Thorn of the Rose",0,67
battle-hardened-lucerne-2025,6,79887691,"Ira, Scarlet Revenger","Verdance, Thorn of the Rose",0,67
battle-hardened-lucerne-2025,6,79887691,"Ira, Scarlet Revenger","Verdance, Thorn of the Rose",0,67
battle-hardened-lucerne-2025,6,87743199,Jarl Vetreiði,Dash I/O,1,68
battle-hardened-lucerne-2025,6,87743199,Jarl Vetreiði,Dash I/O,1,68
battle-hardened-lucerne-2025,6,87743199,Jarl Vetreiði,Dash I/O,1,68
battle-hardened-lucerne-2025,6,27315962,Dash I/O,Jarl Vetreiði,0,68
battle-hardened-lucerne-2025,6,27315962,Dash I/O,Jarl Vetreiði,0,68
battle-hardened-lucerne-2025,6,27315962,Dash I/O,Jarl Vetreiði,0,68
battle-hardened-lucerne-2025,6,72582567,"Riptide, Lurker of the Deep",Jarl Vetreiði,0,69
battle-hardened-lucerne-2025,6,72582567,"Riptide, Lurker of the Deep",Jarl Vetreiði,0,69
battle-hardened-lucerne-2025,6,72582567,"Riptide, Lurker of the Deep",Jarl Vetreiði,0,69
battle-hardened-lucerne-2025,6,46958411,Jarl Vetreiði,"Riptide, Lurker of the Deep",1,69
battle-hardened-lucerne-2025,6,46958411,Jarl Vetreiði,"Riptide, Lurker of the Deep",1,69
battle-hardened-lucerne-2025,6,46958411,Jarl Vetreiði,"Riptide, Lurker of the Deep",1,69
battle-hardened-lucerne-2025,6,53499814,"Cindra, Dracai of Retribution","Florian, Rotwood Harbinger",1,70
battle-hardened-lucerne-2025,6,53499814,"Cindra, Dracai of Retribution","Florian, Rotwood Harbinger",1,70
battle-hardened-lucerne-2025,6,53499814,"Cindra, Dracai of Retribution","Florian, Rotwood Harbinger",1,70
battle-hardened-lucerne-2025,6,57421669,"Florian, Rotwood Harbinger","Cindra, Dracai of Retribution",0,70
battle-hardened-lucerne-2025,6,57421669,"Florian, Rotwood Harbinger","Cindra, Dracai of Retribution",0,70
battle-hardened-lucerne-2025,6,57421669,"Florian, Rotwood Harbinger","Cindra, Dracai of Retribution",0,70
battle-hardened-lucerne-2025,6,92393911,"Florian, Rotwood Harbinger","Verdance, Thorn of the Rose",0,71
battle-hardened-lucerne-2025,6,92393911,"Florian, Rotwood Harbinger","Verdance, Thorn of the Rose",0,71
battle-hardened-lucerne-2025,6,92393911,"Florian, Rotwood Harbinger","Verdance, Thorn of the Rose",0,71
battle-hardened-lucerne-2025,6,89655991,"Verdance, Thorn of the Rose","Florian, Rotwood Harbinger",1,71
battle-hardened-lucerne-2025,6,89655991,"Verdance, Thorn of the Rose","Florian, Rotwood Harbinger",1,71
battle-hardened-lucerne-2025,6,89655991,"Verdance, Thorn of the Rose","Florian, Rotwood Harbinger",1,71
battle-hardened-lucerne-2025,6,74352656,"Prism, Awakener of Sol",Dash I/O,1,72
battle-hardened-lucerne-2025,6,74352656,"Prism, Awakener of Sol",Dash I/O,1,72
battle-hardened-lucerne-2025,6,74352656,"Prism, Awakener of Sol",Dash I/O,1,72
battle-hardened-lucerne-2025,6,96366313,Dash I/O,"Prism, Awakener of Sol",0,72
battle-hardened-lucerne-2025,6,96366313,Dash I/O,"Prism, Awakener of Sol",0,72
battle-hardened-lucerne-2025,6,96366313,Dash I/O,"Prism, Awakener of Sol",0,72
battle-hardened-lucerne-2025,6,76478639,"Verdance, Thorn of the Rose",Dash I/O,0,73
battle-hardened-lucerne-2025,6,76478639,"Verdance, Thorn of the Rose",Dash I/O,0,73
battle-hardened-lucerne-2025,6,76478639,"Verdance, Thorn of the Rose",Dash I/O,0,73
battle-hardened-lucerne-2025,6,89916114,Dash I/O,"Verdance, Thorn of the Rose",1,73
battle-hardened-lucerne-2025,6,89916114,Dash I/O,"Verdance, Thorn of the Rose",1,73
battle-hardened-lucerne-2025,6,89916114,Dash I/O,"Verdance, Thorn of the Rose",1,73
battle-hardened-lucerne-2025,6,49363777,"Florian, Rotwood Harbinger","Kayo, Armed and Dangerous",1,74
battle-hardened-lucerne-2025,6,49363777,"Florian, Rotwood Harbinger","Kayo, Armed and Dangerous",1,74
battle-hardened-lucerne-2025,6,49363777,"Florian, Rotwood Harbinger","Kayo, Armed and Dangerous",1,74
battle-hardened-lucerne-2025,6,57877587,"Kayo, Armed and Dangerous","Florian, Rotwood Harbinger",0,74
battle-hardened-lucerne-2025,6,57877587,"Kayo, Armed and Dangerous","Florian, Rotwood Harbinger",0,74
battle-hardened-lucerne-2025,6,57877587,"Kayo, Armed and Dangerous","Florian, Rotwood Harbinger",0,74
battle-hardened-lucerne-2025,6,18135535,"Ira, Scarlet Revenger","Cindra, Dracai of Retribution",1,75
battle-hardened-lucerne-2025,6,18135535,"Ira, Scarlet Revenger","Cindra, Dracai of Retribution",1,75
